Station,Latitude,Longitude,geometry
1452099999,58٫204214,8٫085369,POINT (8.085369 58.204214)
14544099999,44٫0666666,17٫4666666,POINT (17.4666666 44.0666666)
1455099999,59٫0333333,8٫5166666,POINT (8.5166666 59.0333333)
14640099999,43٫8333333,17٫0166667,POINT (17.0166667 43.8333333)
1465099999,58٫4,8٫7833333,POINT (8.7833333 58.4)
14652099999,43٫7166666,18٫2666666,POINT (18.2666666 43.7166666)
14654099999,43٫8666666,18٫4333333,POINT (18.4333333 43.8666666)
1467099999,58٫6333333,9٫15,POINT (9.15 58.6333333)
1470399999,59٫565683,9٫212222,POINT (9.212222 59.565683)
1482099999,59٫0333333,10٫5166666,POINT (10.5166666 59.0333333)
1484399999,59٫3166667,10٫45,POINT (10.45 59.3166667)
1492099999,59٫95,10٫7166666,POINT (10.7166666 59.95)
1494099999,59٫378889,10٫785556,POINT (10.785556 59.378889)
15010099999,47٫703414,22٫885606,POINT (22.885606 47.703414)
15014099999,47٫658389,23٫470022,POINT (23.470022 47.658389)
15015099999,47٫7333333,23٫95,POINT (23.95 47.7333333)
15020099999,47٫7333333,26٫65,POINT (26.65 47.7333333)
15023099999,47٫6875,26٫354056,POINT (26.354056 47.6875)
15080099999,47٫025278,21٫9025,POINT (21.9025 47.025278)
15090099999,47٫178492,27٫620631,POINT (27.620631 47.178492)
15108099999,46٫9833333,25٫95,POINT (25.95 46.9833333)
15120099999,46٫785111,23٫686167,POINT (23.686167 46.785111)
15145099999,46٫467714,24٫412525,POINT (24.412525 46.467714)
15150099999,46٫521946,26٫910278,POINT (26.910278 46.521946)
15170099999,46٫3666666,25٫7333333,POINT (25.7333333 46.3666666)
15200099999,46٫17655,21٫262022,POINT (21.262022 46.17655)
15230099999,45٫8666666,22٫9,POINT (22.9 45.8666666)
15247099999,45٫809861,21٫337861,POINT (21.337861 45.809861)
15260099999,45٫785597,24٫091342,POINT (24.091342 45.785597)
15280099999,45٫45,25٫45,POINT (25.45 45.45)
15292099999,45٫42,22٫253333,POINT (22.253333 45.42)
15310099999,45٫4833333,28٫0333333,POINT (28.0333333 45.4833333)
15335099999,45٫062486,28٫714311,POINT (28.714311 45.062486)
15346099999,45٫1,24٫3666666,POINT (24.3666666 45.1)
15350099999,45٫15,26٫8166666,POINT (26.8166666 45.15)
15360099999,45٫1666666,29٫7333333,POINT (29.7333333 45.1666666)
15410099999,44٫6333333,22٫6333333,POINT (22.6333333 44.6333333)
15420099999,44٫503194,26٫102111,POINT (26.102111 44.503194)
15421099999,44٫570992,26٫085119,POINT (26.085119 44.570992)
15450099999,44٫318139,23٫888611,POINT (23.888611 44.318139)
15460099999,44٫2,27٫35,POINT (27.35 44.2)
15470099999,44٫1,24٫9833333,POINT (24.9833333 44.1)
15480099999,44٫2166666,28٫65,POINT (28.65 44.2166666)
15481099999,44٫362222,28٫488333,POINT (28.488333 44.362222)
15502099999,43٫9833333,22٫85,POINT (22.85 43.9833333)
15525099999,43٫15,24٫7,POINT (24.7 43.15)
15525399999,43٫151444,25٫712889,POINT (25.712889 43.151444)
15549099999,43٫5666666,26٫5,POINT (26.5 43.5666666)
15552099999,43٫232072,27٫825106,POINT (27.825106 43.232072)
15600099999,42٫8333333,23٫6666666,POINT (23.6666666 42.8333333)
15614099999,42٫695194,23٫406167,POINT (23.406167 42.695194)
15615099999,42٫1833333,23٫5833333,POINT (23.5833333 42.1833333)
15625099999,42٫067806,24٫850833,POINT (24.850833 42.067806)
15640099999,42٫6666666,26٫3333333,POINT (26.3333333 42.6666666)
15655099999,42٫569583,27٫515236,POINT (27.515236 42.569583)
15712099999,41٫55,23٫2666666,POINT (23.2666666 41.55)
15730099999,41٫65,25٫3833333,POINT (25.3833333 41.65)
16008099999,46٫75,10٫5333333,POINT (10.5333333 46.75)
16008399999,46٫8333333,10٫5,POINT (10.5 46.8333333)
16020099999,46٫460194,11٫326383,POINT (11.326383 46.460194)
16021099999,46٫3,11٫7833333,POINT (11.7833333 46.3)
16022099999,46٫15,11٫0333333,POINT (11.0333333 46.15)
16033099999,46٫7333333,12٫2166667,POINT (12.2166667 46.7333333)
16036099999,46٫031889,12٫596472,POINT (12.596472 46.031889)
16040099999,46٫5,13٫5833333,POINT (13.5833333 46.5)
16045099999,45٫97875,13٫049331,POINT (13.049331 45.97875)
16059099999,45٫200761,7٫649631,POINT (7.649631 45.200761)
16061099999,45٫0333333,7٫7333333,POINT (7.7333333 45.0333333)
16064099999,45٫529592,8٫669225,POINT (8.669225 45.529592)
16066099999,45٫630606,8٫728111,POINT (8.728111 45.630606)
16076099999,45٫673889,9٫704166,POINT (9.704166 45.673889)
16080099999,45٫445103,9٫276739,POINT (9.276739 45.445103)
16084099999,44٫913055,9٫723333,POINT (9.723333 44.913055)
16088099999,45٫432167,10٫267667,POINT (10.267667 45.432167)
16090099999,45٫395706,10٫888533,POINT (10.888533 45.395706)
16098099999,45٫684867,12٫082881,POINT (12.082881 45.684867)
16099099999,45٫6484,12٫194422,POINT (12.194422 45.6484)
16105099999,45٫505142,12٫351883,POINT (12.351883 45.505142)
16108099999,45٫8275,13٫472222,POINT (13.472222 45.8275)
16110099999,45٫65,13٫75,POINT (13.75 45.65)
16115099999,44٫25,7٫8,POINT (7.8 44.25)
16119099999,44٫6333333,8٫9333333,POINT (8.9333333 44.6333333)
16120099999,44٫411953,8٫841875,POINT (8.841875 44.411953)
16122099999,44٫050608,8٫127428,POINT (8.127428 44.050608)
16125099999,44٫0833333,9٫9833333,POINT (9.9833333 44.0833333)
16138099999,44٫8333333,11٫6166667,POINT (11.6166667 44.8333333)
16140099999,44٫535444,11٫288667,POINT (11.288667 44.535444)
16146099999,44٫45,12٫3,POINT (12.3 44.45)
16147099999,44٫194753,12٫070094,POINT (12.070094 44.194753)
16148099999,44٫224175,12٫307203,POINT (12.307203 44.224175)
16149099999,44٫020292,12٫611747,POINT (12.611747 44.020292)
16153099999,43٫95,8٫1666667,POINT (8.1666667 43.95)
16158099999,43٫683917,10٫39275,POINT (10.39275 43.683917)
16168099999,42٫3833333,11٫1666667,POINT (11.1666667 42.3833333)
16170099999,43٫809953,11٫2051,POINT (11.2051 43.809953)
16172099999,43٫4666667,11٫85,POINT (11.85 43.4666667)
16179099999,43٫5166667,12٫7333333,POINT (12.7333333 43.5166667)
16181099999,43٫095906,12٫513222,POINT (12.513222 43.095906)
16191099999,43٫616342,13٫362319,POINT (13.362319 43.616342)
16197099999,42٫7333333,10٫4,POINT (10.4 42.7333333)
16204099999,42٫9,11٫7666667,POINT (11.7666667 42.9)
16206099999,42٫759722,11٫071944,POINT (11.071944 42.759722)
16216099999,42٫430183,12٫064156,POINT (12.064156 42.430183)
16221099999,42٫4166667,12٫85,POINT (12.85 42.4166667)
16224099999,42٫0833333,12٫2166667,POINT (12.2166667 42.0833333)
16230099999,42٫431656,14٫181067,POINT (14.181067 42.431656)
16232099999,42,15,POINT (15 42)
16234099999,41٫990278,12٫740833,POINT (12.740833 41.990278)
16235099999,41٫951946,12٫498889,POINT (12.498889 41.951946)
16239099999,41٫799361,12٫594936,POINT (12.594936 41.799361)
16242099999,41٫804475,12٫250797,POINT (12.250797 41.804475)
16243099999,41٫542436,12٫909019,POINT (12.909019 41.542436)
16244099999,41٫6333333,13٫3,POINT (13.3 41.6333333)
16245099999,41٫659372,12٫445156,POINT (12.445156 41.659372)
16252099999,41٫5666667,14٫65,POINT (14.65 41.5666667)
16253099999,41٫060833,14٫081944,POINT (14.081944 41.060833)
16261099999,41٫541392,15٫718083,POINT (15.718083 41.541392)
16263099999,41٫05,15٫2333333,POINT (15.2333333 41.05)
16270099999,41٫1333333,16٫7666666,POINT (16.7666666 41.1333333)
16280099999,40٫9166667,12٫95,POINT (12.95 40.9166667)
16310099999,40٫0166667,15٫2833333,POINT (15.2833333 40.0166667)
16312099999,40٫767833,16٫933333,POINT (16.933333 40.767833)
16320099999,40٫657633,17٫947033,POINT (17.947033 40.657633)
16324099999,40٫517514,17٫403212,POINT (17.403212 40.517514)
16325099999,40٫4333333,16٫8833333,POINT (16.8833333 40.4333333)
16332099999,40٫239228,18٫133325,POINT (18.133325 40.239228)
16337099999,39٫5833333,15٫8833333,POINT (15.8833333 39.5833333)
16344099999,39٫3333333,16٫4,POINT (16.4 39.3333333)
16350099999,38٫997225,17٫080169,POINT (17.080169 38.997225)
16360099999,39٫8166667,18٫35,POINT (18.35 39.8166667)
16362099999,38٫905394,16٫242269,POINT (16.242269 38.905394)
16400099999,38٫7,13٫1833333,POINT (13.1833333 38.7)
16405099999,38٫175958,13٫091019,POINT (13.091019 38.175958)
16420099999,38٫2,15٫55,POINT (15.55 38.2)
16422099999,38٫071206,15٫651556,POINT (15.651556 38.071206)
16429099999,37٫911403,12٫487961,POINT (12.487961 37.911403)
16453099999,37٫0833333,14٫2166667,POINT (14.2166667 37.0833333)
16459099999,37٫4,14٫917,POINT (14.917 37.4)
16460099999,37٫466781,15٫0664,POINT (15.0664 37.466781)
16470099999,36٫816519,11٫968864,POINT (11.968864 36.816519)
16480099999,36٫6833333,15٫1333333,POINT (15.1333333 36.6833333)
16490099999,35٫497914,12٫618083,POINT (12.618083 35.497914)
16520099999,40٫632133,8٫290772,POINT (8.290772 40.632133)
16522099999,40٫5666667,8٫1666667,POINT (8.1666667 40.5666667)
16531099999,40٫898661,9٫517628,POINT (9.517628 40.898661)
16539099999,39٫75,8٫4666667,POINT (8.4666667 39.75)
16546099999,39٫354222,8٫972481,POINT (8.972481 39.354222)
16550099999,39٫9333333,9٫7166667,POINT (9.7166667 39.9333333)
16560099999,39٫251469,9٫054283,POINT (9.054283 39.251469)
16564099999,39٫1,9٫5166667,POINT (9.5166667 39.1)
16597099999,35٫857497,14٫4775,POINT (14.4775 35.857497)
16614099999,40٫446294,21٫282186,POINT (21.282186 40.446294)
16622099999,40٫519725,22٫97095,POINT (22.97095 40.519725)
16624099999,40٫913306,24٫619223,POINT (24.619223 40.913306)
16627099999,40٫855869,25٫956264,POINT (25.956264 40.855869)
16632099999,40٫28611,21٫840834,POINT (21.840834 40.28611)
16641099999,39٫601944,19٫911667,POINT (19.911667 39.601944)
16643099999,38٫925467,20٫765311,POINT (20.765311 38.925467)
16648099999,39٫650253,22٫4655,POINT (22.4655 39.650253)
16650099999,39٫917072,25٫236308,POINT (25.236308 39.917072)
16665099999,39٫219619,22٫794339,POINT (22.794339 39.219619)
16665399999,39٫1771,23٫503675,POINT (23.503675 39.1771)
16667099999,39٫056667,26٫598333,POINT (26.598333 39.056667)
16675099999,38٫8833333,22٫4333333,POINT (22.4333333 38.8833333)
16682099999,37٫920708,21٫292583,POINT (21.292583 37.920708)
16684099999,38٫967553,24٫487228,POINT (24.487228 38.967553)
16685099999,38٫120069,20٫500481,POINT (20.500481 38.120069)
16687099999,38٫151111,21٫425556,POINT (21.425556 38.151111)
16699099999,38٫339847,23٫564958,POINT (23.564958 38.339847)
16706099999,38٫343175,26٫140572,POINT (26.140572 38.343175)
16710099999,37٫530567,22٫403633,POINT (22.403633 37.530567)
16716099999,37٫882236,23٫734831,POINT (23.734831 37.882236)
16718099999,38٫063831,23٫556011,POINT (23.556011 38.063831)
16719399999,37٫750853,20٫88425,POINT (20.88425 37.750853)
16723099999,37٫689999,26٫911667,POINT (26.911667 37.689999)
16726099999,37٫068319,22٫025525,POINT (22.025525 37.068319)
16726399999,37٫435128,25٫348103,POINT (25.348103 37.435128)
16726499999,37٫422792,24٫950936,POINT (24.950936 37.422792)
16732099999,37٫1,25٫3666666,POINT (25.3666666 37.1)
16734099999,36٫8333333,21٫7,POINT (21.7 36.8333333)
16738099999,36٫7333333,24٫4333333,POINT (24.4333333 36.7333333)
16742099999,36٫793335,27٫091667,POINT (27.091667 36.793335)
16743099999,36٫274258,23٫016978,POINT (23.016978 36.274258)
16744399999,36٫399169,25٫479333,POINT (25.479333 36.399169)
16746099999,35٫531747,24٫149678,POINT (24.149678 35.531747)
16749099999,36٫405419,28٫086192,POINT (28.086192 36.405419)
16754099999,35٫339719,25٫180297,POINT (25.180297 35.339719)
16754399999,35٫421408,27٫146008,POINT (27.146008 35.421408)
17022099999,41٫45,31٫8,POINT (31.8 41.45)
17024099999,41٫9833333,33٫7833333,POINT (33.7833333 41.9833333)
17026099999,42٫0333333,35٫1666666,POINT (35.1666666 42.0333333)
17038099999,40٫995108,39٫789728,POINT (39.789728 40.995108)
17042099999,41٫4,41٫4333333,POINT (41.4333333 41.4)
17050099999,41٫6666666,26٫5666666,POINT (26.5666666 41.6666666)
17056099999,40٫9833333,27٫55,POINT (27.55 40.9833333)
17060099999,40٫976892,28٫821111,POINT (28.821111 40.976892)
17070099999,40٫7333333,31٫6,POINT (31.6 40.7333333)
17074099999,41٫314003,33٫795919,POINT (33.795919 41.314003)
17082099999,40٫829375,35٫521992,POINT (35.521992 40.829375)
17084099999,40٫55,34٫95,POINT (34.95 40.55)
17090099999,39٫813828,36٫903497,POINT (36.903497 39.813828)
17092099999,39٫710203,39٫527003,POINT (39.527003 39.710203)
17096099999,39٫956501,41٫170166,POINT (41.170166 39.956501)
17098099999,40٫562222,43٫115002,POINT (43.115002 40.562222)
17112099999,40٫137722,26٫426777,POINT (26.426777 40.137722)
17115099999,40٫317972,27٫977694,POINT (27.977694 40.317972)
17116099999,40٫1833333,29٫0666667,POINT (29.0666667 40.1833333)
17120099999,40٫15,29٫9666666,POINT (29.9666666 40.15)
17124099999,39٫784138,30٫582111,POINT (30.582111 39.784138)
17128099999,40٫128082,32٫995083,POINT (32.995083 40.128082)
17129099999,39٫949831,32٫688622,POINT (32.688622 39.949831)
17140099999,39٫8166666,34٫8,POINT (34.8 39.8166666)
17150099999,39٫619258,27٫925958,POINT (27.925958 39.619258)
17160099999,39٫15,34٫1666666,POINT (34.1666666 39.15)
17170099999,38٫468219,43٫3323,POINT (43.3323 38.468219)
17184099999,38٫808887,27٫83386,POINT (27.83386 38.808887)
17188099999,38٫6833333,29٫4,POINT (29.4 38.6833333)
17190099999,38٫726425,30٫601114,POINT (30.601114 38.726425)
17195099999,38٫770386,35٫495428,POINT (35.495428 38.770386)
17200099999,38٫435347,38٫091006,POINT (38.091006 38.435347)
17202099999,38٫606925,39٫291417,POINT (39.291417 38.606925)
17203099999,38٫8666666,40٫5,POINT (40.5 38.8666666)
17218099999,38٫513022,27٫010053,POINT (27.010053 38.513022)
17219099999,38٫292392,27٫156953,POINT (27.156953 38.292392)
17234099999,37٫85,27٫85,POINT (27.85 37.85)
17237099999,37٫7833333,29٫0833333,POINT (29.0833333 37.7833333)
17240099999,37٫785369,30٫581817,POINT (30.581817 37.785369)
17260099999,36٫947183,37٫478683,POINT (37.478683 36.947183)
17270099999,37٫1333333,38٫7666666,POINT (38.7666666 37.1333333)
17280099999,37٫893897,40٫201019,POINT (40.201019 37.893897)
17290099999,37٫140144,27٫669717,POINT (27.669717 37.140144)
17292099999,37٫2166666,28٫3666666,POINT (28.3666666 37.2166666)
17295099999,36٫713056,28٫7925,POINT (28.7925 36.713056)
17300099999,36٫898731,30٫800461,POINT (30.800461 36.898731)
17330099999,36٫3833333,33٫9333333,POINT (33.9333333 36.3833333)
17352099999,36٫982166,35٫280388,POINT (35.280388 36.982166)
17370099999,36٫573472,36٫154,POINT (36.154 36.573472)
17375099999,36٫3,30٫15,POINT (30.15 36.3)
17600099999,34٫718039,32٫485731,POINT (32.485731 34.718039)
17601099999,34٫590416,32٫987861,POINT (32.987861 34.590416)
17607499999,35٫15,33٫5,POINT (33.5 35.15)
17609099999,34٫875117,33٫62485,POINT (33.62485 34.875117)
20046099999,80٫6166666,58٫05,POINT (58.05 80.6166666)
20069099999,79٫4833333,76٫9833333,POINT (76.9833333 79.4833333)
20087099999,79٫55,90٫5666666,POINT (90.5666666 79.55)
20292099999,77٫7166666,104٫3,POINT (104.3 77.7166666)
2036099999,67٫85,19٫0333333,POINT (19.0333333 67.85)
2044099999,67٫821986,20٫336764,POINT (20.336764 67.821986)
2049099999,67٫132408,20٫814636,POINT (20.814636 67.132408)
20667099999,73٫3333333,70٫05,POINT (70.05 73.3333333)
20674099999,73٫5,80٫4,POINT (80.4 73.5)
20744099999,72٫3666666,52٫7,POINT (52.7 72.3666666)
20891099999,71٫9833333,102٫4666666,POINT (102.4666666 71.9833333)
2103099999,65٫7833333,15٫0666666,POINT (15.0666666 65.7833333)
2124099999,66٫05,17٫8333333,POINT (17.8333333 66.05)
21432099999,76,137٫8666666,POINT (137.8666666 76)
2154099999,65٫875325,20٫149917,POINT (20.149917 65.875325)
2176099999,65٫0333333,21٫5666666,POINT (21.5666666 65.0333333)
21802099999,71٫9666666,114٫0833333,POINT (114.0833333 71.9666666)
2181099999,66٫2666666,22٫85,POINT (22.85 66.2666666)
21824099999,71٫697667,128٫903017,POINT (128.903017 71.697667)
2186099999,65٫543758,22٫121989,POINT (22.121989 65.543758)
2188099999,65٫3166666,22٫3833333,POINT (22.3833333 65.3166666)
21908099999,70٫1333333,113٫9666666,POINT (113.9666666 70.1333333)
21921099999,70٫6833333,127٫4,POINT (127.4 70.6833333)
21931099999,70٫7666666,136٫2166666,POINT (136.2166666 70.7666666)
21946099999,70٫6166666,147٫8833333,POINT (147.8833333 70.6166666)
21982099999,70٫9833333,-178٫65,POINT (-178.65 70.9833333)
22028099999,69٫2,35٫1166666,POINT (35.1166666 69.2)
2209099999,63٫05,12٫2833333,POINT (12.2833333 63.05)
22106099999,68٫6,31٫8,POINT (31.8 68.6)
22113099999,68٫781672,32٫750822,POINT (32.750822 68.781672)
22127099999,68,35٫0333333,POINT (35.0333333 68)
22165099999,68٫65,43٫3,POINT (43.3 68.65)
2221099999,63٫8333333,13٫5,POINT (13.5 63.8333333)
22217099999,67٫15,32٫35,POINT (32.35 67.15)
22235099999,67٫35,37٫05,POINT (37.05 67.35)
2226099999,63٫2,14٫5,POINT (14.5 63.2)
22271099999,67٫8833333,44٫15,POINT (44.15 67.8833333)
22324099999,66٫6833333,34٫35,POINT (34.35 66.6833333)
22349099999,66٫1833333,39٫5333333,POINT (39.5333333 66.1833333)
22408099999,65٫2166666,31٫1666666,POINT (31.1666666 65.2166666)
22438099999,65٫2,36٫8166666,POINT (36.8166666 65.2)
2245099999,64٫5833333,16٫85,POINT (16.85 64.5833333)
2245599999,64٫548322,18٫716219,POINT (18.716219 64.548322)
2247099999,63٫15,16٫1666666,POINT (16.1666666 63.15)
22550099999,64٫600281,40٫716667,POINT (40.716667 64.600281)
22563099999,64٫7,43٫3833333,POINT (43.3833333 64.7)
22583099999,64٫75,47٫65,POINT (47.65 64.75)
2259099999,63٫048597,17٫768856,POINT (17.768856 63.048597)
22602099999,63٫8333333,30٫8166666,POINT (30.8166666 63.8333333)
22621099999,63٫7666666,34٫2833333,POINT (34.2833333 63.7666666)
22641099999,63٫9,38٫1166666,POINT (38.1166666 63.9)
2267099999,63٫408339,18٫990039,POINT (18.990039 63.408339)
22676099999,63٫5833333,45٫6333333,POINT (45.6333333 63.5833333)
2269099999,63٫1833333,19٫0166666,POINT (19.0166666 63.1833333)
22721099999,62٫9166666,34٫4333333,POINT (34.4333333 62.9166666)
22768099999,62٫1,42٫9,POINT (42.9 62.1)
22802099999,61٫7166666,30٫7166666,POINT (30.7166666 61.7166666)
22820099999,61٫8166666,34٫2666666,POINT (34.2666666 61.8166666)
22831099999,61٫8,36٫5833333,POINT (36.5833333 61.8)
2284099999,63٫4333333,19٫6833333,POINT (19.6833333 63.4333333)
22845099999,61٫5,38٫9333333,POINT (38.9333333 61.5)
2286099999,63٫791828,20٫282758,POINT (20.282758 63.791828)
22867099999,61٫0833333,42٫0666666,POINT (42.0666666 61.0833333)
22887099999,61٫2333333,46٫7166667,POINT (46.7166667 61.2333333)
22892099999,60٫7166666,28٫7333333,POINT (28.7333333 60.7166666)
2293099999,64٫624772,21٫076892,POINT (21.076892 64.624772)
22939099999,60٫0166666,37٫75,POINT (37.75 60.0166666)
22954099999,60٫4666666,40٫2,POINT (40.2 60.4666666)
22996099999,60٫3666666,49٫65,POINT (49.65 60.3666666)
23022099999,69٫75,61٫7,POINT (61.7 69.75)
23032099999,69٫7166666,66٫8,POINT (66.8 69.7166666)
2307099999,61٫8833333,12٫85,POINT (12.85 61.8833333)
2308099999,62٫45,12٫6666666,POINT (12.6666666 62.45)
23205099999,67٫6333333,53٫0333333,POINT (53.0333333 67.6333333)
23226099999,67٫4833333,64٫0166666,POINT (64.0166666 67.4833333)
23256099999,67٫4666666,78٫7333333,POINT (78.7333333 67.4666666)
23274099999,67٫4666666,86٫5666666,POINT (86.5666666 67.4666666)
23330099999,66٫5333333,66٫6666666,POINT (66.6666666 66.5333333)
2338099999,61٫3666666,15٫7166666,POINT (15.7166666 61.3666666)
23383099999,66٫8833333,93٫4666666,POINT (93.4666666 66.8833333)
23405099999,65٫4333333,52٫2666666,POINT (52.2666666 65.4333333)
23412099999,65٫9666666,56٫9166666,POINT (56.9166666 65.9666666)
23418099999,65٫1333333,57٫1333333,POINT (57.1333333 65.1333333)
23426099999,65٫4833333,64٫7166666,POINT (64.7166666 65.4833333)
23472099999,65٫7833333,87٫9888889,POINT (87.9888889 65.7833333)
2355099999,61٫7,17٫5333333,POINT (17.5333333 61.7)
23552099999,64٫9166666,77٫8166666,POINT (77.8166666 64.9166666)
23606099999,63٫55,53٫8166666,POINT (53.8166666 63.55)
23625099999,63٫65,62٫1,POINT (62.1 63.65)
23631099999,63٫9333333,65٫05,POINT (65.05 63.9333333)
2366099999,62٫528125,17٫443928,POINT (17.443928 62.528125)
23678099999,63٫15,87٫95,POINT (87.95 63.15)
2368099999,62٫2166666,17٫75,POINT (17.75 62.2166666)
23701099999,62٫9833333,50٫9,POINT (50.9 62.9833333)
23711099999,62٫7,56٫2,POINT (56.2 62.7)
23724099999,62٫4333333,60٫8666666,POINT (60.8666666 62.4333333)
23734099999,62٫45,66٫05,POINT (66.05 62.45)
23803099999,61٫6833333,53٫6833333,POINT (53.6833333 61.6833333)
